source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E3-,Calm/Violent/Angry [-],T3,"Time: Old, new and young; age",18,34,11,2.2952,2.4859,0.864166,fine,32
E3-,Calm/Violent/Angry [-],A7-,Definite (+ modals) [-],34,43,83,2.2880,2.7041,0.000170155,fine,32
L1-,Life and living things [-],S6-,Obligation and necessity [-],26,40,27,1.9218,1.6880,0.0806905,fine,32
E3-,Calm/Violent/Angry [-],G2.1,"Crime, law and order: Law and order",35,49,223,1.7676,1.7603,0.00380165,fine,32
E3-,Calm/Violent/Angry [-],N3.8,Measurement: Speed,30,37,48,1.7425,2.5356,0.000191076,fine,32
E3-,Calm/Violent/Angry [-],S7.3+,Competition [+],20,34,11,1.7329,1.1643,0.391528,fine,32
E3-,Calm/Violent/Angry [-],Q3,"Language, speech and grammar",36,48,169,1.7324,1.7666,0.00071727,fine,32
E3-,Calm/Violent/Angry [-],S9,Religion and the supernatural,36,48,218,1.7086,2.2057,0.00071727,fine,32
E3-,Calm/Violent/Angry [-],X4.1,Mental object:- Conceptual object,35,47,218,1.6952,2.0537,0.00108854,fine,32
E3-,Calm/Violent/Angry [-],E3+,Calm/Violent/Angry [+],39,49,273,1.6309,2.1398,3.84591e-05,fine,32
E3-,Calm/Violent/Angry [-],N5+,Quantities [+],38,48,363,1.6225,1.8112,6.16964e-05,fine,32
E3-,Calm/Violent/Angry [-],I3.2,Work and employmeny: Professionalism,19,33,21,1.6224,1.2236,0.48685,fine,32
E3-,Calm/Violent/Angry [-],A1.3+,Caution [+],37,48,180,1.6083,2.3944,0.000222245,fine,32
L1-,Life and living things [-],X2.3+,Learn [+],34,44,92,1.5990,2.9553,0.000388131,fine,32
E3-,Calm/Violent/Angry [-],T1,Time,34,47,181,1.5597,1.3614,0.00308768,fine,32
L1-,Life and living things [-],A4.2+,Particular/general; detail [+],38,47,149,1.5442,2.9423,2.4904e-05,fine,32
E3-,Calm/Violent/Angry [-],A5.2+,Evaluation:- True/false [+],29,45,52,1.5392,2.3338,0.0724543,fine,32
E3-,Calm/Violent/Angry [-],Z1mf,Personal names [mf],32,49,243,1.4948,1.1170,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],X2.3+,Learn [+],20,37,35,1.4860,1.4136,0.742829,fine,32
E3-,Calm/Violent/Angry [-],X2.5+,Understand [+],32,45,139,1.4696,1.9124,0.00660882,fine,32
E3-,Calm/Violent/Angry [-],A2.1,"Affect:- Modify, change",34,48,418,1.4590,1.8191,0.0055152,fine,32
E3-,Calm/Violent/Angry [-],A4.1,"Generally kinds, groups, examples",33,49,300,1.4434,1.8459,0.0212941,fine,32
E3-,Calm/Violent/Angry [-],I1.1,Money: Affluence,34,47,198,1.4338,1.4953,0.00308768,fine,32
E3-,Calm/Violent/Angry [-],E4.2+,Happy/sad: Contentment [+],26,42,49,1.4337,1.5206,0.164149,fine,32
L1-,Life and living things [-],N3.8+fn,Measurement: Speed [+fn],31,43,51,1.4193,3.2904,0.00540157,fine,32
L1-,Life and living things [-],E4.1+,Happy/sad: Happy [+],32,46,178,1.4184,2.2476,0.0113516,fine,32
E3-,Calm/Violent/Angry [-],T3-,"Time: Old, new and young; age [-]",32,48,56,1.3970,1.5112,0.0293049,fine,32
E3-,Calm/Violent/Angry [-],P1,Education in general,31,49,181,1.3907,1.9227,0.0854331,fine,32
E3-,Calm/Violent/Angry [-],K2,Music and related activities,31,48,140,1.3899,1.8880,0.0594634,fine,32
L1-,Life and living things [-],X2.5+,Understand [+],33,47,123,1.3818,3.1434,0.00794273,fine,32
L1-,Life and living things [-],N3.3+,Measurement: Distance [+],15,28,15,1.3744,2.6497,0.850554,fine,32
E3-,Calm/Violent/Angry [-],S1.2.4+,Politeness [+],32,48,172,1.3508,1.6218,0.0293049,fine,32
E3-,Calm/Violent/Angry [-],X3.4+,Sensory:- Sight [+],31,46,119,1.3426,1.9542,0.0258961,fine,32
E3-,Calm/Violent/Angry [-],A8,Seem,33,49,550,1.3391,1.3630,0.0212941,fine,32
L1-,Life and living things [-],W4,Weather ,15,25,16,1.3389,2.0374,0.424356,fine,32
E3-,Calm/Violent/Angry [-],F4,Farming & Horticulture,27,45,104,1.3345,1.4428,0.232693,fine,32
E3-,Calm/Violent/Angry [-],L2mfn,Living creatures generally [mfn],30,48,63,1.3251,1.5756,0.111403,fine,32
E3-,Calm/Violent/Angry [-],T2-,Time: Beginning and ending [-],31,49,375,1.3230,1.4407,0.0854331,fine,32
E3-,Calm/Violent/Angry [-],X5.2+,Interest/boredom/excited/energetic [+],32,46,104,1.3193,1.5868,0.0113516,fine,32
E3-,Calm/Violent/Angry [-],A1.5.2+,Usefulness [+],29,45,50,1.3062,1.9540,0.0724543,fine,32
L1-,Life and living things [-],A12-,Easy/difficult [-],31,46,72,1.3033,2.8107,0.0258961,fine,32
L1-,Life and living things [-],M8,Remaining/stationary,27,48,289,1.3030,1.7526,0.470879,fine,32
L1-,Life and living things [-],A15+,Safety/Danger [+],31,48,77,1.3022,2.1670,0.0594634,fine,32
E3-,Calm/Violent/Angry [-],Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",41,49,635,1.2946,1.3277,1.96465e-06,fine,32
E3-,Calm/Violent/Angry [-],I1.3,Money: Price,30,48,116,1.2934,1.3029,0.111403,fine,32
L1-,Life and living things [-],A11.1+,Importance: Important [+],18,33,29,1.2927,2.0280,0.728332,fine,32
L1-,Life and living things [-],A4.1,"Generally kinds, groups, examples",30,49,240,1.2853,2.5982,0.152408,fine,32
L1-,Life and living things [-],A2.2,Affect:- Cause/Connected,33,48,254,1.2834,2.0536,0.0132833,fine,32
E3-,Calm/Violent/Angry [-],E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",28,48,141,1.2800,1.8093,0.312327,fine,32
L1-,Life and living things [-],Q1.2,Paper documents and writing,30,49,320,1.2748,1.8328,0.152408,fine,32
L1-,Life and living things [-],G2.2-,General ethics [-],29,47,130,1.2685,1.9545,0.143865,fine,32
E3-,Calm/Violent/Angry [-],A5,Evaluation,23,39,44,1.2682,2.4434,0.336784,fine,32
L1-,Life and living things [-],X2.6-,Expect [-],19,37,44,1.2638,2.3203,1,fine,32
E3-,Calm/Violent/Angry [-],K4,"Drama, the theatre and showbusiness",31,49,146,1.2630,1.6107,0.0854331,fine,32
L1-,Life and living things [-],B4,Cleaning and personal care,29,45,120,1.2575,1.9554,0.0724543,fine,32
L1-,Life and living things [-],E3+,Calm/Violent/Angry [+],27,46,112,1.2425,2.8536,0.301996,fine,32
E3-,Calm/Violent/Angry [-],A5.4-,Evaluation:- Authenticity [-],27,46,122,1.2396,1.1634,0.301996,fine,32
L1-,Life and living things [-],Q3,"Language, speech and grammar",24,44,84,1.2349,2.0300,0.651588,fine,32
E3-,Calm/Violent/Angry [-],Q2.1,Speech etc:- Communicative,36,49,876,1.2295,1.5015,0.00140269,fine,32
L1-,Life and living things [-],P1,Education in general,31,47,139,1.2278,2.3476,0.0399861,fine,32
E3-,Calm/Violent/Angry [-],I2.2,Business: Selling,32,48,618,1.2152,1.2636,0.0293049,fine,32
L1-,Life and living things [-],O3,Electricity and electrical equipment,20,39,26,1.2137,2.1365,1,fine,32
E3-,Calm/Violent/Angry [-],E2-,Liking [-],28,48,181,1.2125,1.0424,0.312327,fine,32
L1-,Life and living things [-],X3.4+,Sensory:- Sight [+],22,36,45,1.1986,2.5214,0.242985,fine,32
L1-,Life and living things [-],A8,Seem,30,48,322,1.1927,2.3126,0.111403,fine,32
E3-,Calm/Violent/Angry [-],G2.2+,General ethics [+],16,29,13,1.1864,1.8528,0.711071,fine,32
E3-,Calm/Violent/Angry [-],A1.5.1,Using,32,49,379,1.1862,1.2733,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],O4.4,Shape,34,48,495,1.1859,1.4093,0.0055152,fine,32
E3-,Calm/Violent/Angry [-],E4.1+,Happy/sad: Happy [+],36,49,416,1.1827,1.3289,0.00140269,fine,32
E3-,Calm/Violent/Angry [-],M1,"Moving, coming and going",35,49,1053,1.1818,1.1889,0.00380165,fine,32
E3-,Calm/Violent/Angry [-],S4,Kin,25,45,90,1.1809,0.7203,0.551484,fine,32
E3-,Calm/Violent/Angry [-],L1+,Life and living things [+],24,46,65,1.1808,0.7784,0.882996,fine,32
E3-,Calm/Violent/Angry [-],S8+,Helping/hindering [+],35,49,433,1.1748,1.5005,0.00380165,fine,32
L1-,Life and living things [-],I1.3,Money: Price,27,46,48,1.1746,1.8961,0.301996,fine,32
E3-,Calm/Violent/Angry [-],X3.1,Sensory:- Taste,21,40,18,1.1733,0.9688,0.874629,fine,32
E3-,Calm/Violent/Angry [-],A14,Exclusivizers/particularizers,28,48,162,1.1669,1.3695,0.312327,fine,32
E3-,Calm/Violent/Angry [-],X2.2+,Knowledge [+],28,49,261,1.1633,1.3433,0.391603,fine,32
E3-,Calm/Violent/Angry [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],28,49,482,1.1621,1.0896,0.391603,fine,32
E3-,Calm/Violent/Angry [-],F2,Drinks,25,46,121,1.1554,0.7594,0.658738,fine,32
E3-,Calm/Violent/Angry [-],S5+,Groups and affiliation [+],25,48,137,1.1522,0.8881,0.885433,fine,32
E3-,Calm/Violent/Angry [-],T2+,Time: Beginning and ending [+],30,49,666,1.1501,1.3106,0.152408,fine,32
L1-,Life and living things [-],E4.1-,Happy/sad: Happy [-],28,49,258,1.1496,1.5969,0.391603,fine,32
E3-,Calm/Violent/Angry [-],S1.2,Personality traits,29,48,153,1.1472,1.3680,0.193413,fine,32
L1-,Life and living things [-],M1,"Moving, coming and going",29,49,659,1.1466,1.9413,0.25287,fine,32
L1-,Life and living things [-],Q2.2,Speech acts,33,49,613,1.1449,2.5084,0.0212941,fine,32
E3-,Calm/Violent/Angry [-],H1,Architecture and kinds of houses and buildings,27,48,622,1.1439,1.2498,0.470879,fine,32
L1-,Life and living things [-],K1,Entertainment generally,36,49,289,1.1434,2.5192,0.00140269,fine,32
E3-,Calm/Violent/Angry [-],Q2.2,Speech acts,30,49,958,1.1430,1.2458,0.152408,fine,32
L1-,Life and living things [-],A7-,Definite (+ modals) [-],18,29,22,1.1425,2.8380,0.264931,fine,32
L1-,Life and living things [-],Z1m,Personal names [m],23,43,59,1.1410,1.7036,0.760792,fine,32
L1-,Life and living things [-],G1.1,Government etc.,21,38,22,1.1391,2.3325,0.627103,fine,32
L1-,Life and living things [-],X4.2,"Mental object:- Means, method",16,29,19,1.1386,2.3820,0.711071,fine,32
L1-,Life and living things [-],X5.1-,Attention [-],27,44,74,1.1382,2.8653,0.174171,fine,32
L1-,Life and living things [-],S1.2.4+,Politeness [+],25,45,104,1.1357,2.1729,0.551484,fine,32
L1-,Life and living things [-],N5.2+,Exceeding; waste [+],29,46,85,1.1356,2.0448,0.103805,fine,32
